uid,R,F,M,R_score,F_score,M_score
65cc243ab4f1ce68,5,1,259,3,1,1
7fe329249a88e859,2,1,699,4,1,2
a9a4a087b5ff9a01f440ec71ba81c1408a798bca,4,1,8799,3,1,4
005e13119b679e6a,9,1,169,1,1,1
886a999b9788ca21,4,3,38.5,3,1,1
863279047448598-20da22851b38,9,1,30.799999237060547,1,1,1
29255df11d4f2a7588528ac067406e9560bd0d0d,8,1,159,2,1,1
bc1d33f5b63c4ab8,2,1,129,4,1,1
e068ded2c1c343d3,0,1,342,1,1,1
804720eee2aedbd0fbb0aa44de91a96292b567a2,2,1,1499,4,1,3
93e7dec512b31f25,8,1,49.900001525878906,2,1,1
45a28a200fff99a1fd3ebb5da90184d0badea6f8,3,1,99,4,1,1
2f13ee162b8b0522a49ac3e346e749246331a0e8,5,1,149,3,1,1
a7fcd3f4429a3452,2,1,139,4,1,1
a3bf64b6f217bc82f1325fc37389a0bb9e01119b,11,1,298,1,1,1
1a4f5f26f473c1cc,10,1,599,1,1,2
8d1f43518abe0f02,5,1,798,3,1,2
865716042009725-ac923260f0fa,1,1,334,5,1,1
e5bfd89a799924cb,5,1,32,3,1,1
223daec001e57292,10,1,128,1,1,1
868130044783781-d6fa42940da6,10,1,499,1,1,1
68ad8a424809f626,6,1,178,2,1,1
c2442ca92a90ffe4,3,1,109,4,1,1
fe15450fdb33cdac,7,1,32.900001525878906,2,1,1
9aad9410167f03e56334d1a717f48e6c342b7d83,4,1,3999,3,1,3
590683768f5d83ea,10,1,49.900001525878906,1,1,1
1148529dc897c49fbc86da058cbed85fb546364c,4,2,197998,3,2,5
ad59b58eeb467068,6,1,32,2,1,1
4ff8a85506747322,4,1,55,3,1,1
bf34922ab7cfc978,2,1,52,4,1,1
6a92d683e61d2d00,4,1,2499,3,1,3
b3d30853c83235db448b760eb98360b2512bae6b,5,1,493,3,1,1
9ed228b59492fb7d,8,1,371.20001220703125,2,1,1
865595045470617-44d791326b48,1,1,29.899999618530273,5,1,1
864708047791168-483fe91f0742,7,1,25.899999618530273,2,1,1
a16c4ad0fcd2ab32a70bee980403cf96e798746e,4,1,49,3,1,1
868778040825640-3847bc4c0178,2,1,79,4,1,1
862591038483801-205d473865be,11,1,1699,1,1,3
1b3610a68746905bece192625dc3157d2d633004,5,1,5999,3,1,4
93b20502c8fd209a7e258edb9cc7b2eba9fbbf73,2,1,129,4,1,1
8074a4e22719a592,0,1,1299,1,1,3
4fdc0b998bbe2f4670770b252a65ca3460953c9f,11,1,309,1,1,1
2f7c4eccd37fe385,8,1,889,2,1,2
754b88c031a35e391abb3d2b65d74b6871eeb96b,1,1,68,5,1,1
573a7c79106f0d0a,9,1,175,1,1,1
c564a96122e7e8a6,8,1,561,2,1,2
ef6879c5bc2d1510,4,1,149,3,1,1
b5158d41f340bf14b1ac7b9fbbd7698bc45226c7,11,1,119,1,1,1
b9f516b18542d9248b5290682b7e6c5c6da49ccd,5,1,36,3,1,1
869695040159730-3c86d10d1dc3,5,1,55,3,1,1
6fa8ab4e5e4ed6b041242cffb352c80f93421ef4,7,1,48,2,1,1
44a0f62a695885a6,5,1,1831.199951171875,3,1,3
868235042098148-20da223bce43,0,1,73.19999694824219,1,1,1
2c21b9c61857795e,2,1,59,4,1,1
5b4ce48c0b4b1c61,4,1,199,3,1,1
248d806a736c6877,4,1,2999,3,1,3
7c19fc5c6970b390,1,1,69.80000305175781,5,1,1
32f2efcb2007128c,10,1,31,1,1,1
863542041916815-9487e0132253,2,1,38,4,1,1
f6ecfa46addfea7bee97bdbb49dde0f279db8422,5,1,13.899999618530273,3,1,1
56ca6202a7568159,4,1,68,3,1,1
357723080297944-a0cc2b792594,0,1,98,1,1,1
19c73847fb18d42ed9fe55c1e37dd6511f6b13a7,5,1,58.79999923706055,3,1,1
183e4124103e38f8,6,1,12.899999618530273,2,1,1
f2c7c2d4c78319ee,2,1,38.79999923706055,4,1,1
d2e8e9b09aae7960,5,1,79.80000305175781,3,1,1
a1e5407119a57077,4,1,16.899999618530273,3,1,1
868670045904233-b4a8980e36c0,7,1,179,2,1,1
0b03eb0ad60876bd,2,1,100,4,1,1
2522e218bf050975,4,1,39.900001525878906,3,1,1
b191e60827ccdf70,4,1,5349,3,1,4
911e77b630c3f703,8,1,59,2,1,1
a0a96e145ac5d8b6,4,1,310,3,1,1
ae34d879afcfa22b,0,1,29,1,1,1
c8ea45671e4ea6d3,4,1,16.899999618530273,3,1,1
867536031091858-a80c63daf15a,8,1,99,2,1,1
bb8833d3691bc36b,5,1,198,3,1,1
1ea40e7210dd20c4826581afa1eceaff0d3b1233,8,1,89.80000305175781,2,1,1
662817a2347699ec,2,1,9799,4,1,4
860213042246312-28167f894c96,10,1,399,1,1,1
242dbb5ee71801cc,3,1,199,4,1,1
b8fe16f31b0370e7,0,1,36.900001525878906,1,1,1
64f44b51126851773910669f92767003d0c20d5b,1,1,75.4800033569336,5,1,1
cc32a5c523a11b30,10,1,769,1,1,2
23b25ff9d75607280a712b47028deedb1bcd54d0,6,1,279,2,1,1
d15bb119668c2de9,3,1,29.899999618530273,4,1,1
869707033750076-4cc00a93e869,6,1,278,2,1,1
ba4cccb6cb8de66eec81142a2697655c8ff29156,6,1,57.900001525878906,2,1,1
a79237c88cd41c52,5,1,2299,3,1,3
b6c61ef071517b97,7,1,1699,2,1,3
f97eedb0df87293e4e801e30ba64262bdeb0869f,8,1,4428,2,1,3
1eae5d45b3481f54,4,1,2399,3,1,3
70073526d233bffc,4,1,5999,3,1,4
cb20dfd1866d587be6a3bff0882bd5d1587784db,2,1,164.5,4,1,1
863553048718195-b8c9b548993b,6,1,14.800000190734863,2,1,1
df34be940d54d7be,5,1,38,3,1,1
5fcaad609985820b,9,1,59.900001525878906,1,1,1
bea570079c7c464a234ff85ef02c591f4a35847e,10,1,9.800000190734863,1,1,1
72e801e09bd7761a,9,1,399,1,1,1
ed12e27db1d7449e995069160b8768a9dc382f70,11,1,26,1,1,1
354879100305795-e8e8b77b1ecf,6,1,7199,2,1,4
6c9689a179b13d67746efc52e2fea440b58bb945,7,1,5999,2,1,4
40d2de6557a2361008a8c660ab2a8743986e8240,3,1,599,4,1,2
e025667260e5af6c,4,1,34,3,1,1
cfe9e0ade18e5eb5,6,1,39,2,1,1
d7d1e34ea7ed9bff,4,1,259,3,1,1
a1e9e2bb2ed7136a,8,1,189,2,1,1
e02f3cd8ca716e40,3,1,16.899999618530273,4,1,1
868561049604152-70dda887adc0,9,3,3,1,1,1
297f350d88f4673d,7,1,5999,2,1,4
c6c06ab73cad54306c37b7c6812dd612b7f04dbc,7,1,55,2,1,1
5082d4fa2bf7eb61bc455b8d11cea51f25a710fc,11,1,6499,1,1,4
abcd183dcce14ce9,6,1,899,2,1,2
5946857eef3526a8eddfaa1dd1c2bd76d1620c0f,2,1,454.79998779296875,4,1,1
cd16f776f59e8538,10,1,39.900001525878906,1,1,1
050e51e25a60172d,0,1,208,1,1,1
864314049259096-9cf53172c343,5,1,2399,3,1,3
f9447bdd4785cea5,6,1,29.899999618530273,2,1,1
c93254fc8003606911d3eefcd282406d99be8a39,0,1,107,1,1,1
b74f60e782104c5f6f0a97dd747aebdf2ff3073c,0,1,2581,1,1,3
1b9ed084046a2b19f53fb5bdcc1e25c0402850dc,3,1,89,4,1,1
03bf90d60336ee37,9,1,149,1,1,1
7243efa9c8e12294,2,1,98,4,1,1
57e880c94c1b5c63,0,1,149.89999389648438,1,1,1
5a5ba71f1979a029,1,1,15,5,1,1
72ade9331e3e27a8,4,1,168,3,1,1
3e0aad5f35296a7d767e0ca4edde6f1983c65ae3,2,1,36.599998474121094,4,1,1
8c5f82d70cc64267b9f4b6dbd01cfd76418a4903,6,1,29,2,1,1
b18f5d6678f1c4c0,1,1,49.79999923706055,5,1,1
04354d9f4f3c1a9fac15052ae8876b933ea729bc,1,1,168.89999389648438,5,1,1
e53522939885dff5,9,1,159.89999389648438,1,1,1
19fba07f17f592535575faff12914834919d01be,11,1,149,1,1,1
5a86b5dc6f23002d,6,1,29.899999618530273,2,1,1
861348048559638-e0dcffcc7945,8,1,488,2,1,1
862809042044041-ec5623fb08cf,5,1,5999,3,1,4
ee5e66bebc43452943244791aa475f4182bc132e,6,1,36,2,1,1
ac1510419d8b74f7,4,1,79.80000305175781,3,1,1
2a5292faa1c42f616c7a7dfc239fb4a5c213b2f8,9,1,5499,1,1,4
8b8bf58a14badd91,3,1,149,4,1,1
4a6cb97e5906b331,5,1,39.599998474121094,3,1,1
79f67a484fe13270,3,1,100,4,1,1
561bcde25bb5673b,9,1,9.899999618530273,1,1,1
5192eeb4d6c21a0753e91196aef0bc29b10bae1d,4,1,19,3,1,1
35f83b35656bd0ac23006fa510b9edec1117ef7a,5,1,89,3,1,1
6398bc49969b00e3,10,1,59,1,1,1
91b26d7029dc3e87,11,1,155,1,1,1
2c9374e19fddf432,4,1,17.899999618530273,3,1,1
c6e311c52fee13bd,8,1,188,2,1,1
b334096bcd94a1b57bf40245893ac46c7a833b23,0,1,59,1,1,1
06e7573946d6e54488f48e6ae6c09975bf4a6dc1,1,1,3290,5,1,3
04b3a1a3d5786d4b,0,1,32.900001525878906,1,1,1
ade1343c7fd9ac65,8,1,38,2,1,1
d47b79c5a16d62e2,4,1,2499,3,1,3
f8dd7e85dbc0580f,11,1,58,1,1,1
8f429f5a8639a8fc,1,1,10.800000190734863,5,1,1
68a52196b16085d2dbd7668cea4a51f09f2474e7,5,1,138,3,1,1
9b47051e31cb6bf2,10,1,59.79999923706055,1,1,1
865140041149699-482ca0c29bc3,10,1,39,1,1,1
fb549aafc4abecff,9,1,240,1,1,1
012c91e390c5cc39,3,1,159,4,1,1
ebe4b62e21e0103e48935cf419030ecb84790fd2,5,1,4199,3,1,3
09cc6a3081127abc,5,1,8799,3,1,4
f9f24b5435592c51,0,1,37,1,1,1
f45a06c1967a472e,2,1,19,4,1,1
20c46f0992ab67da6bfb057ae7bc39466f63a916,8,1,329,2,1,1
c97e187e033d6947c24d2275d23109094a2bb6d8,4,1,39.900001525878906,3,1,1
f36defd53ed3ab38f161adb104479bda425e7fae,6,1,99,2,1,1
43863fc8a2d9031a,3,1,12.899999618530273,4,1,1
860620047295013-1802aed31033,5,1,289,3,1,1
382bac9871282b2c906caf60defbf15348de4b67,9,1,99,1,1,1
57cf14e6a3c7f784,8,1,24.899999618530273,2,1,1
77f61c6325251b07,4,1,298,3,1,1
e1d9e7bf9694ff94,5,1,69,3,1,1
6e534952a420c800,3,1,5999,4,1,4
4c9eae672ce242b6,6,1,10,2,1,1
956310e82457d1ab,11,1,13,1,1,1
862991045766364-7459096c4e57,3,1,28,4,1,1
86064be43f2cdbc4,3,1,609,4,1,2
46ecd3f74ff0daed831a4dd746501bd796a9a1c1,9,1,39.20000076293945,1,1,1
8e84cdcdf12a3484,10,1,22.600000381469727,1,1,1
5b7aecfc7306dd86,3,1,229,4,1,1
865129043065706-347916ed9640,5,1,9999,3,1,4
7697c314aa085bba,7,1,30,2,1,1
d7a546d4d379715ca6495b29012a69ab56ed8040,0,1,69.9000015258789,1,1,1
4d9feea8c68f0a43,5,1,299,3,1,1
860746048467531-64a2f99b8017,9,1,199,1,1,1
20c37c23fda735a94c1f34fe24097f2244c88104,2,1,3199,4,1,3
e52983bab159f6f6,4,1,9999,3,1,4
ea64fff1782a3849,11,1,39.900001525878906,1,1,1
0ae6a9a653c34397300fe3974dee1aee72041ecc,11,1,119.9000015258789,1,1,1
4fe220a5562e36e6,11,1,468,1,1,1
4f26b45e1281af3d,9,1,159,1,1,1
3335e54282a160aec96fa81a6def689121605d52,0,1,43.900001525878906,1,1,1
39fd54897ba45503c66191d8d14ece7a79f0e9d9,6,1,29,2,1,1
865130046501069-9017c83035ea,6,1,4399,2,1,3
c351bd86be5d8bbd,7,1,49,2,1,1
e240e437d7d0d295,0,1,799,1,1,2
c69396b74daa2b8990e4c6c54191617a594cfe37,8,1,50,2,1,1
92c1e2cbb119a8eb,2,1,48,4,1,1
868805035048944-e4a7c51d05e0,3,1,31.899999618530273,4,1,1
caa60285698f40cb33d908dcd26b521d037b0a77,2,1,36,4,1,1
e35921dcd2127cd26422f7383dbfae46ac36204a,0,1,5399,1,1,4
49484ddf7e5d7ae5,10,1,739,1,1,2
bcd8fe6df9bbe93c9d0ae1bd626b8226fb87b9e8,6,1,418,2,1,1
7f5c8ef5f4e00d5d04ddde17bf31627a9c2a5be1,7,1,358,2,1,1
1cbd54c7ca5c95d6c5c7c0cd2575c6a4526f122c,4,1,6148,3,1,4
35c59deae9002f46,11,1,39.900001525878906,1,1,1
c262780a269a0a15100e33d48aa7cc273bb813ce,0,1,39.79999923706055,1,1,1
3112b4bf5a5a9413,6,1,28,2,1,1
e7ad61b9cecc318630d42791065f665c5be93055,0,1,458,1,1,1
259a076201dcc1438a6d1d080f33e24548ab911e,5,1,99.9000015258789,3,1,1
def4862171b15c74,5,1,249,3,1,1
d73c636ee65812ba,1,1,49.900001525878906,5,1,1
9e391446402b3ed6,11,1,39,1,1,1
c3239cc8d7655f7b152a19b7f11b13ef6a7f39b4,9,1,240,1,1,1
33bf78188de7a9d7f32af56bd845c8a47d9fa7ab,2,1,179,4,1,1
8f5e30fc0b712e33,4,1,59,3,1,1
ba3c34ecd00c411e,5,1,5999,3,1,4
6dcb99b8c0934a036d727ab7daad967f1efc98e7,2,1,1899,4,1,3
3005954799d0939942d754fa36cd6dded254b99d,1,1,23.799999237060547,5,1,1
884c5f0b9a8e704881ab7b165ddf1860ea31bb0a,4,1,2699,3,1,3
15b7989fa0dc960cb9108887ea20032aa39fbddd,1,1,199,5,1,1
0537d5e4587cc5ec6266e9fe2e116d947cc9cda0,5,1,188,3,1,1
df45ff39ff468a705cfa4b76b17e597e2081ae7b,7,1,90,2,1,1
99000865359386-0450da0d4d32,4,1,19,3,1,1
c052e1636cce8e16,2,1,99,4,1,1
ccf18e100ee181a09b4f76f48b3e2cb63a81cd63,6,1,149,2,1,1
cea28585ccd0d1a9,5,1,1373,3,1,3
d68ce9c83f670528e32eaccc2362df4701879355,5,1,29.899999618530273,3,1,1
865078045289113-54bad6ef46b4,6,1,21.899999618530273,2,1,1
46ef91d09e1ec3cc,6,1,1798,2,1,3
ef87ba53555679fe,5,1,5099,3,1,4
eec252668e9ff3870ece34669dd18bb7df778b14,11,1,368,1,1,1
867531044576474-243154c16b88,7,1,5.900000095367432,2,1,1
960c427556421f2accdb3846886757cbd87b2727,3,1,6.900000095367432,4,1,1
b5703364c4d2d612,3,1,129,4,1,1
97d5a22b27c7ea61c1b345a60bd8be5c9210915d,9,1,3290,1,1,3
bc66d8bd4a6d132b,3,1,3599,4,1,3
1ae3a777e8a4f9b802d2005c7f6f3ee6d1a47d6a,5,1,2929,3,1,3
f302e2563cf7f62f,9,1,5998,1,1,4
4b50741f7b66a081ec4c49ea51945d1125957ed9,10,1,259,1,1,1
afba26d4226dfd0f81b3a818d60c8a5239f46460,7,1,19,2,1,1
865873039310648-ecd09f939c23,5,1,500,3,1,2
258830b453d8c4f033e98365567e805e870b894f,0,1,134,1,1,1
80876efd5761b09915b7cbeab6aab188e867f416,4,1,79,3,1,1
13014c4b341a57be,8,1,129,2,1,1
2ff47f549ab33a36,0,1,33,1,1,1
8e0e0b6f0491422de6218184fcfa94da5ad8fb36,4,1,9,3,1,1
58b08f37cd309764e454cac5046460ae007600d6,7,1,129,2,1,1
53a298466ecc1f37,1,1,159,5,1,1
867493045547196-068b9b0c6c67,8,1,79.9000015258789,2,1,1
bcd534a285a4be6d,5,1,19.899999618530273,3,1,1
fe3b781c306c914e12187bc5171526b57fc53303,5,1,89,3,1,1
4e229ea128cd4cdeda2364018e4dcc2c6e24e798,9,1,39.900001525878906,1,1,1
b6128a41a699c32c,1,1,499,5,1,1
307d9a99bb036d901a853c3f956523f4ae9b2cce,2,1,88,4,1,1
42b4025e79892092,2,1,128,4,1,1
48a3ebea3fe81129ae040789da60a730e9bb2448,0,1,2599,1,1,3
34d9add126c3cd773d31be578bde3b22ffc18b24,2,1,69.80000305175781,4,1,1
11062f5dcc3356f2cfce96ce5a11ebd745731954,6,1,3599,2,1,3
4ba8131a949a3c15,7,1,339,2,1,1
c9f512a3348077ea,8,1,129,2,1,1
01e0a5e0aebc1a1f,3,1,339,4,1,1
0dfcaa50459a2e27ef907dd18e51c748337324bf,2,1,99,4,1,1
5c1f92c49cf13f69d622e7fcf372cc3954fcd034,9,1,799,1,1,2
25c1b187fa37472f,10,1,5499,1,1,4
fbd195f3474807866c445d9fe27a4bd79fb1151f,8,1,2999,2,1,3
A0000089E3F84B-1c427dc3e647,11,1,149,1,1,1
68a0461fb769fa19,8,1,12.5,2,1,1
42a5eabc162d7e98,3,1,3290,4,1,3
4509689bcba948bf,10,1,225,1,1,1
6acc6d1ba0be4c48,6,1,89.80000305175781,2,1,1
444459b97acb2faa,0,1,58,1,1,1
89d1f8fbacb02f14,10,1,5599,1,1,4
1ea2a1907c719b7df6b9b3130be9685f0e74f1c5,0,1,89,1,1,1
79971ba2355922c2bfb95e7fbbf045adcc316078,7,1,39.900001525878906,2,1,1
867401041749716-90f0528ddd36,8,1,69.9000015258789,2,1,1
4ee2e3ebf0e7f25a,0,1,499,1,1,1
0a72a0204039c247,8,1,140,2,1,1
3ca6c6d13e6fe2d0,2,1,16,4,1,1
63a4a54f370dc0488f8e19ca64ea2f6504bdd58c,7,1,13.800000190734863,2,1,1
0bcc996e80497bc4deb1147f4e154cf399c9ce43,11,1,12.899999618530273,1,1,1
705728a2055f1d2aaac411f07734a24933b2cf2d,4,1,79.9000015258789,3,1,1
9fc6d8c2d25931cd,0,1,96.80000305175781,1,1,1
9165cc5391998ee5e358363ae4fbe467ac591210,7,1,28,2,1,1
7b906356493a8ff8,4,1,2399,3,1,3
e4e61af347e1bbada1d0626db09ee25a74f5b3b1,6,1,199,2,1,1
115230b17ddaf381,9,1,99,1,1,1
13cf20277129a66092b58dae32a45771c063fd3a,4,1,4399,3,1,3
7a83d0c3196ebe96,5,1,6399,3,1,4
b55e602daafd366e,0,1,389,1,1,1
0909b34655d6cb8d4a7503d8d35ce2a842bdc273,5,1,3199,3,1,3
72fb25145194e3fa,8,1,10.699999809265137,2,1,1
e178f303c0448f27755ae40716d31adc788a858c,8,1,89,2,1,1
17ac48e4048bdb61,5,1,29.899999618530273,3,1,1
67e813e6b4ef7d77,3,1,438,4,1,1
3bb575f2bb22c32ebc32758d260ca7e1f77a3f58,7,1,99,2,1,1
30a2c1a26970df9de33434927253f478c071266f,5,1,328,3,1,1
78f2b3ff5f0a105c,6,1,139.89999389648438,2,1,1
319e7f1923034c4c969b9520085e35397f63112b,2,1,93,4,1,1
096876712a666a95,0,2,49.79999923706055,1,2,1
c8851067ad286cf82e3acd6747645c235f87b7cb,10,1,39.900001525878906,1,1,1
16889e34632afc72ac95e3e9922716634c87ba5c,4,1,59,3,1,1
4c4b950af15bf723e1144ebf82d182c3d62191e5,4,1,6099,3,1,4
44478963884f0348,1,1,205,5,1,1
4f201c507a3d4c2e,11,1,1199,1,1,3
02a237ae2eef01c8c891b5d6801b6af79072c654,11,1,3499,1,1,3
b166f06d9431f427,0,1,42.79999923706055,1,1,1
86e81b04dfcc07b9,11,1,199,1,1,1
43873424e408394e,6,1,96.19999694824219,2,1,1
195036656e7ea9db,1,1,99,5,1,1
06bc8808bcdad2ff71d1ef61c1989dd44c6f8b34,9,1,95,1,1,1
9e847518104e177cbbb911f90d204c4793bd4dde,7,1,38.900001525878906,2,1,1
abdf36631a75c7dd,7,1,580,2,1,2
e947879e6d1808c6ea5424999cb41ad6520ed68d,6,1,99.9000015258789,2,1,1
9d4ef7ddf87bbec90551e43abc64f6f1e45eeb8a,0,1,35,1,1,1
691d1b6ff68d7a0e6505a786cd91d7725e16d3bc,3,1,24.899999618530273,4,1,1
df9ef204e79ace9e,8,1,159,2,1,1
4ee2a3b71a1b9eeeed30da624f08ec8ebd00913a,6,1,49.900001525878906,2,1,1
4db43b09507f4e02372200ac3183fe81f73e2328,10,1,188,1,1,1
3e7099797efff264,3,1,168,4,1,1
5eaa986821aea6670b17ffba097568fbf06cd96e,0,1,218,1,1,1
be269d0502681ba1,0,1,40,1,1,1
869780043688370-347916a16aa3,3,1,229,4,1,1
719852033cb8a7fbdf318e9d8a389ec8893cceec,3,1,9.899999618530273,4,1,1
ba43d04314e630ca609b18023e6e95944504208d,1,1,168,5,1,1
e4d09c973d420b14,6,1,1699,2,1,3
b6b50cdc36ff4246,4,1,69,3,1,1
648efb0fc83df8eac572bcea517af8e5c1bfe5d5,2,1,30.600000381469727,4,1,1
89d8f249d60ad0eb,5,1,69.9000015258789,3,1,1
169a08aed3b689e6,4,1,88.9000015258789,3,1,1
dfef7f0aa52dff50e5b495c0e4831f2566954460,7,1,299,2,1,1
6d20cd0327dfecc1,2,1,99,4,1,1
2dd5502f4705d5bd,11,1,33,1,1,1
62bae033cc9ced5fcd011416f4c546bd2b75fcb8,8,1,159,2,1,1
ce47708fd3acfb35,3,1,2099,4,1,3
862839048235095-fcbe7b2b2763,0,1,199,1,1,1
5778799a9d79037c72acbe4a3fbbcc2c1f476c44,0,1,166,1,1,1
d97ec7f532d19677,0,1,5999,1,1,4
6d54b0305b948630,3,1,5988,4,1,4
6a0cc9edc57980dc,10,1,2499,1,1,3
b9ae986aeda9718a,5,1,299,3,1,1
9b3c7cbd89dbbbfafbede6c98c70b7eb7e010eb9,0,1,159,1,1,1
b3e784b82d76e829,9,1,1999,1,1,3
6f795f5190f35f15,9,1,1899,1,1,3
4fcd9d6d71033d17,7,1,5999,2,1,4
fb2606db7e70989a,6,1,23,2,1,1
b15b6026faaeaeb6,1,1,26,5,1,1
f080f56cf26bd4c4,0,1,16.899999618530273,1,1,1
102418bf9aea09b4,5,1,1899,3,1,3
a42dc4cf56967cd51c60afbad38940dc8c0384fe,10,1,3899,1,1,3
fd210386a613c14b4e50beca42cb539f09d841a4,2,1,89,4,1,1
c29710713f54b4a5,4,1,268,3,1,1
e5594ed0cd6c64575a5944be05b579f8e153fcd3,8,1,6999,2,1,4
12d3883283a2f8b724412b51678a0ac6472e90ac,9,1,39,1,1,1
a91429e917895272,4,1,69,3,1,1
5da3fbee9c25cf66,4,1,39.900001525878906,3,1,1
b15515b8a3196491,11,1,129,1,1,1
3fb9a583d9e48b31a62dee8ff64ebbeaaf134e3a,9,1,279,1,1,1
eef8dfc6845e0780acce0844c278da761f3bdff3,8,1,27.899999618530273,2,1,1
0093ef6b4840b1533182aada734a0f5da0647838,5,1,69.9000015258789,3,1,1
cb3c77dc6e5426f6,0,1,399,1,1,1
865164046697874-483fe954b15c,1,1,79,5,1,1
99d9599d4633b427,1,1,79,5,1,1
33e5aa45ac4e6051,7,1,109,2,1,1
c590013426cd6ead0ede4319d25af8aa230fa962,6,1,138,2,1,1
83829536335dcf8bfb65ec3ee1131135bfec1378,10,1,79,1,1,1
ba56d2b85796e975,9,1,339,1,1,1
5d934ab74df45619,1,1,27.899999618530273,5,1,1
0ad81d4765add374,5,1,368,3,1,1
58926ed5865d712b325f7ecf1f629b544d797624,2,1,8.800000190734863,4,1,1
589a347335df87dc,11,1,29.899999618530273,1,1,1
863505040176335-b40fb35d77d7,3,1,69.9000015258789,4,1,1
80479615fe442ff1,3,1,219,4,1,1
90169913ee4f923557415a8a7aa80cc43d65fc19,11,1,1599,1,1,3
380285b187d23274,4,1,488,3,1,1
7e0be8acfb0de8e0,0,1,1399,1,1,3
bbd91ffaff2b2546,2,1,14.899999618530273,4,1,1
ed04f3abfef941ccbdba4063ecbcb2dbcb474000,0,1,39.79999923706055,1,1,1
5db47f3bd8627099,9,1,78,1,1,1
e108b5de373b2e7a,1,1,999,5,1,2
9481238f56d85b11a95560ec70f6ec3c5127e91b,6,1,40.900001525878906,2,1,1
bcd193a15bb7ced1,4,1,127.38999938964844,3,1,1
1969a70681e58c7a,11,1,69,1,1,1
8b6c4ceba50f9826a25a0d8c330e6ba532638b30,10,1,449,1,1,1
c8c8d9514916ccbb612769f5306293c7e9fe2a43,3,1,299,4,1,1
a9f2654892a12453,7,1,3999,2,1,3
3dc783dcc79bbb7a,8,1,9.4399995803833,2,1,1
7b04038f0ad62f030eb2439185bd50709993de68,7,1,8799,2,1,4
2f0cee035e26c8e8c865aa0439587c78c4ac9b07,0,1,550,1,1,2
136a41b4113d16a11eb33c6fd813a3c21ef94a77,2,1,95.9000015258789,4,1,1
213a73b1877951fc,2,1,15.899999618530273,4,1,1
869353043974099-3429129469ef,9,1,79,1,1,1
77d31393be3ef6cb83eee96a9b97f0df96ba7079,3,1,5999,4,1,4
9806837d19f063fe,4,1,83,3,1,1
e95f328c44283813,0,1,17.600000381469727,1,1,1
35922fd6b3ca903e,3,1,89.9000015258789,4,1,1
a8ce52f1894b4fb3,7,1,49.900001525878906,2,1,1
3f0108b3e8dcde79ce18452b0bc0b9df4bcdc283,4,1,9966,3,1,4
35cbf093377a202e,11,1,299,1,1,1
4bc76e92da227cb7,6,1,1199,2,1,3
c8d0dcb82b93836f8346029125b8fcb8ffc6dbb9,3,1,2099,4,1,3
862443046664370-7460fad86b70,5,1,3298,3,1,3
411bab29ab5762cbe7b3b5db2331dfc3475a2f82,1,1,69,5,1,1
dccb182929aca6a0,4,1,99,3,1,1
754bd6042f9fff52c660ec3047b45b1ec1f8c03f,10,1,34.900001525878906,1,1,1
21af005022e6ae4f6e75c988a3af476e4916f7a8,2,1,199,4,1,1
fa8364bd40b1197971bf2470ec0c47b8a5194ee9,10,1,59,1,1,1
c027b9453ab584b6,10,1,42,1,1,1
61d17f091d8649ce,4,1,1699,3,1,3
7eb6dedfac8e1159,4,1,3290,3,1,3
864371049630312-5029f51bf039,5,1,398,3,1,1
76a7e0723793bd32,3,1,79,4,1,1
865595045509497-44d791327b6e,5,1,3499,3,1,3
9ff998ee94ccc4d1c2da33dd4617d8af490db0b1,9,1,18,1,1,1
227123d8bd7857c4,3,1,68,4,1,1
9d8c24f2de09ded3,3,1,99,4,1,1
e57d9a35e9acfbb740d9994b00945099e65562a1,8,1,99,2,1,1
b5ceac3f5e486f5b09274cde290404fedf2dd84d,8,1,29.899999618530273,2,1,1
e4b5a1e15621df4cd4c501823a167161ee301498,5,1,1499,3,1,3
41e1fb2819c7204e,9,1,99,1,1,1
780dbfa78d0820bd,3,1,9.899999618530273,4,1,1
073a8fb5ffd96dd9,1,1,1099,5,1,3
861075054516315-6813241a882a,2,1,39,4,1,1
baf5257e585885bd,0,1,9.899999618530273,1,1,1
868454035074491-4cc00a37f0c3,4,1,150,3,1,1
f46b235e9e90192e,1,1,7199,5,1,4
31104bd4dca3966c,4,5,825,3,1,2
a69d6143d705f7ae,3,1,699,4,1,2
567ba76ee7d1cada41e2f6908cab92e5021b0f13,9,1,69,1,1,1
7ccef7b8193dbd13,8,1,189,2,1,1
91dbaa291ae7af77,5,1,6148,3,1,4
74d7b32582598dfc,10,1,1099,1,1,3
1e35b163094086ac5218f1624720f45174a95aab,4,1,6148,3,1,4
09ce995d05503011,2,1,23.700000762939453,4,1,1
316d3aa1145579cc,8,1,79,2,1,1
867559041755692-6cd71f7a699f,11,1,59,1,1,1
d7b068182dc75c91e7f5b56268647738e487593b,11,1,179,1,1,1
ad8e465b7c751f01,5,1,24.799999237060547,3,1,1
60050565cb383289048babf4586cd76a02b1ffef,9,1,48,1,1,1
866955040684928-483fe90e50aa,0,1,27.899999618530273,1,1,1
6c8479185d25fde8c8aa8579785d8cf0ead100ec,7,1,6799,2,1,4
937755d609b50cd9,5,1,99,3,1,1
28c6aab336d7f16b,4,1,969,3,1,2
4bd99edaf4c24998,5,1,60,3,1,1
863563044120080-24fb65de8d4e,9,1,89,1,1,1
